"response","count","percent_responded"
".5 grams or less",38,50
"1 gram",17,22.37
"2-3 grams",11,14.47
"1/4 ounce (~7 grams)",4,5.26
"4-6 grams",4,5.26
"8 grams -1/2 ounce (~ 14 grams)",1,1.32
"More than 1 ounce",1,1.32
