"id","THC content - Importance","CBD content - Importance","Other cannabinoids and terpenes - Importance","Cost/price - Importance","Quality - Importance","Product type (flower, vape cartridge, edibles, etc.) - Importance","Favorite strain - Importance","Other - Importance"
10668361624,"Moderately Important","Least Important","Least Important","Moderately Important","Most important","Moderately Important","Most important",""
10668312322,"Most important","Moderately Important","Least Important","Most important","Most important","Most important","Most important",""
10668135000,"Most important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important","Least Important"
10668103394,"Most important","Least Important","Most important","Least Important","Most important","Most important","Moderately Important",""
10667907917,"Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important","Moderately Important",""
10667582585,"Most important","Most important","Moderately Important","Most important","Most important","Moderately Important","Moderately Important",""
10667425695,"Most important","Least Important","Moderately Important","Moderately Important","Most important","Most important","Least Important","Least Important"
10667398958,"Least Important","Most important","Moderately Important","Moderately Important","Most important","Moderately Important","Least Important",""
10667384979,"Moderately Important","","","","","","",""
10667384024,"Moderately Important","Moderately Important","Least Important","Most important","Most important","Most important","Most important","Moderately Important"
10667369837,"Moderately Important","Moderately Important","","Moderately Important","Most important","Moderately Important","Moderately Important",""
10665891738,"Most important","Moderately Important","Least Important","Moderately Important","Most important","Moderately Important","Least Important","Least Important"
10662496256,"Moderately Important","Most important","Moderately Important","Least Important","Moderately Important","Moderately Important","Moderately Important",""
10661330404,"Most important","Moderately Important","Least Important","Most important","Most important","Most important","Least Important",""
10660833205,"Moderately Important","Least Important","Moderately Important","Moderately Important","Moderately Important","Moderately Important","Moderately Important",""
10660294275,"Most important","Moderately Important","Moderately Important","Moderately Important","Most important","","",""
10659841121,"Moderately Important","Moderately Important","Least Important","Moderately Important","Most important","Most important","Most important","Least Important"
10658936778,"Most important","Least Important","Moderately Important","Most important","Most important","Most important","Moderately Important",""
10658774056,"Most important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important","Moderately Important",""
10658741910,"Moderately Important","Moderately Important","Most important","Moderately Important","Most important","Moderately Important","Moderately Important",""
10658649988,"Least Important","Most important","","","Most important","Most important","Moderately Important",""
10658580372,"Moderately Important","Least Important","Least Important","Moderately Important","Moderately Important","Most important","Least Important",""
10658577550,"Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important","Most important","Most important",""
10658550964,"Moderately Important","Most important","Least Important","Most important","Moderately Important","Most important","Moderately Important","Least Important"
10648772348,"Most important","Most important","Least Important","Least Important","Most important","Moderately Important","Moderately Important","Least Important"
10626251939,"Most important","Moderately Important","","Most important","Most important","Most important","Moderately Important",""
10624147163,"Most important","Moderately Important","Least Important","Least Important","Most important","Most important","Least Important",""
10622925288,"Moderately Important","Least Important","Least Important","Moderately Important","Most important","Most important","Least Important","Least Important"
10622502829,"Most important","Most important","Moderately Important","Most important","Most important","Moderately Important","Moderately Important",""
10618149896,"Least Important","Least Important","Least Important","Moderately Important","Most important","Most important","Most important",""
10615243125,"Most important","Least Important","Least Important","Moderately Important","Most important","Most important","Moderately Important",""
10614375447,"Most important","Moderately Important","Most important","Moderately Important","Most important","Most important","Moderately Important",""
10609850764,"Most important","Least Important","Moderately Important","Most important","Most important","Moderately Important","Moderately Important","Least Important"
10605637047,"Moderately Important","Moderately Important","Most important","Moderately Important","Most important","Most important","Moderately Important",""
10604065323,"Most important","Most important","Moderately Important","Least Important","Most important","Most important","Moderately Important",""
10602936383,"Moderately Important","Most important","Least Important","Least Important","Most important","Most important","Most important",""
10600857474,"Most important","Least Important","Moderately Important","Most important","Most important","Most important","Moderately Important",""
10598715725,"Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Most important","Least Important",""
10598255910,"Moderately Important","Moderately Important","Least Important","Moderately Important","Most important","Moderately Important","Moderately Important",""
10598221024,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Least Important",""
10598122285,"Most important","Most important","","Least Important","Moderately Important","Most important","Moderately Important",""
10597419828,"Moderately Important","Moderately Important","Moderately Important","Least Important","Most important","Moderately Important","Moderately Important",""
10596255014,"Most important","Least Important","Moderately Important","Most important","Most important","Most important","Most important",""
10596131278,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important","Most important",""
10595615049,"Most important","Most important","Moderately Important","Most important","Most important","Moderately Important","Least Important",""
10591451425,"Least Important","","","","","","Most important",""
10589179962,"Most important","Moderately Important","Least Important","Least Important","Most important","Most important","Moderately Important",""
10585520406,"Moderately Important","Most important","Least Important","Moderately Important","Most important","Least Important","Moderately Important",""
10584760225,"Most important","Least Important","Least Important","Most important","Most important","Most important","Moderately Important",""
10583893598,"Most important","Moderately Important","Least Important","Most important","Moderately Important","Most important","Least Important",""
10583372838,"Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Least Important","Moderately Important",""
10582003543,"Most important","Most important","Moderately Important","Most important","Most important","Moderately Important","Moderately Important",""
10581940017,"Most important","Moderately Important","Least Important","Most important","","Most important","Most important",""
10581933788,"Moderately Important","","","Moderately Important","Most important","","Most important",""
10581447651,"Most important","Least Important","Most important","Moderately Important","Most important","Moderately Important","Moderately Important",""
10580913646,"Moderately Important","Least Important","Least Important","Moderately Important","Most important","Moderately Important","Most important","Moderately Important"
10580341387,"Moderately Important","Moderately Important","Most important","Least Important","Most important","Moderately Important","Least Important",""
10579927077,"Most important","Least Important","","Most important","Most important","Most important","Most important",""
10579835521,"Most important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Most important",""
10579646891,"Most important","Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important","Most important",""
10578271769,"Most important","Most important","Most important","Moderately Important","Moderately Important","Most important","Moderately Important",""
10577642085,"Most important","Moderately Important","Moderately Important","Least Important","Most important","Most important","Least Important",""
10577209087,"Moderately Important","Moderately Important","","Least Important","Most important","Moderately Important","Least Important",""
10577144137,"Moderately Important","Least Important","Most important","Least Important","Most important","Moderately Important","Most important",""
10576876213,"Moderately Important","Most important","Least Important","Moderately Important","Most important","Moderately Important","Least Important",""
10575878347,"Most important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Least Important",""
10575849400,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important","Most important",""
10575471607,"Most important","Moderately Important","Most important","Moderately Important","Most important","Moderately Important","Moderately Important",""
10575282159,"Most important","Least Important","Least Important","Most important","Most important","Moderately Important","Moderately Important",""
10575274340,"Most important","Moderately Important","Most important","Most important","Most important","Most important","Moderately Important",""
10575226552,"Moderately Important","Moderately Important","Least Important","Most important","Moderately Important","","Moderately Important",""
10575091533,"Most important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Most important",""
10574898510,"Most important","Moderately Important","Least Important","Most important","Most important","Most important","Moderately Important","Least Important"
10572546454,"Moderately Important","Moderately Important","Least Important","Most important","Most important","Moderately Important","Most important",""
10572540138,"Most important","Most important","Most important","Most important","Most important","Most important","Most important",""
10570146744,"Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Least Important","Least Important",""
10569704133,"Moderately Important","Moderately Important","Moderately Important","Least Important","Most important","Moderately Important","Least Important",""
10569280747,"Moderately Important","Most important","Least Important","Most important","Most important","Least Important","Moderately Important",""
10569070427,"Most important","Most important","Least Important","Moderately Important","Most important","Most important","Most important",""
10568865766,"Most important","Least Important","Least Important","Moderately Important","Most important","Least Important","Least Important","Most important"
10567016644,"Most important","Most important","Most important","Moderately Important","Most important","Most important","Most important","Least Important"
10566881623,"Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important","Moderately Important","Least Important"
10566297731,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Most important","Least Important"
11213907729,"Most important","Moderately Important","Least Important","Moderately Important","Most important","Most important","Moderately Important",""
11212805644,"Most important","Moderately Important","Moderately Important","Most important","Most important","Most important","Moderately Important",""
11186271761,"Moderately Important","Moderately Important","Least Important","Most important","Most important","Most important","Least Important",""
11170278059,"Most important","","","","Moderately Important","","",""
11151215837,"Moderately Important","Moderately Important","Most important","Most important","Most important","Most important","Most important",""
11072705197,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important","Moderately Important",""
11044680699,"Most important","Most important","Least Important","Most important","Most important","Most important","Moderately Important",""
11042816472,"Most important","Most important","Least Important","Moderately Important","Most important","Most important","Moderately Important",""
11037955315,"Most important","Moderately Important","Most important","Most important","Most important","Least Important","Moderately Important","Most important"
11009295893,"Most important","Moderately Important","Moderately Important","Most important","Most important","Most important","Most important",""
10991821033,"Moderately Important","Most important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important",""
10978796014,"Most important","Moderately Important","Moderately Important","Most important","Most important","Most important","Most important",""
10977935510,"Most important","Moderately Important","","","","Moderately Important","",""
10974652472,"Most important","Moderately Important","Least Important","Most important","Most important","Most important","Most important",""
10974437681,"Most important","Most important","Most important","Most important","Most important","Least Important","Most important",""
10965547652,"Most important","Most important","Moderately Important","Most important","Most important","Moderately Important","Least Important",""
10956719648,"Most important","Most important","Moderately Important","Most important","Most important","Moderately Important","Least Important",""
10632499407,"Most important","Moderately Important","Least Important","Moderately Important","Most important","Most important","Least Important","Least Important"
10632389881,"Moderately Important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Most important",""
10628926943,"Most important","Moderately Important","Moderately Important","Least Important","Moderately Important","Most important","Most important",""
10625261595,"Most important","Least Important","Least Important","Moderately Important","Most important","Most important","Most important",""
10600284760,"Least Important","Moderately Important","Moderately Important","Least Important","Most important","Moderately Important","Most important",""
10598807297,"Most important","Moderately Important","Moderately Important","Moderately Important","Most important","Moderately Important","Least Important","Least Important"
10598727391,"Most important","Moderately Important","Least Important","Most important","Most important","Most important","Moderately Important",""
10593696728,"Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important","Moderately Important",""
10593527279,"Most important","Most important","","Moderately Important","Most important","Moderately Important","Moderately Important",""
10583058257,"Most important","","","","","Moderately Important","",""
10583000127,"Most important","Most important","Moderately Important","Least Important","Least Important","Most important","Most important","Most important"
10581571841,"Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Most important","Moderately Important","Least Important"
10580166038,"Least Important","","","Most important","Moderately Important","","",""
10580153046,"Moderately Important","Most important","Least Important","Most important","Most important","Most important","Moderately Important",""
10579551441,"Most important","Least Important","","Moderately Important","","","",""
10579439505,"Moderately Important","Least Important","Moderately Important","Least Important","Most important","Moderately Important","Most important",""
10868495105,"Moderately Important","Most important","Moderately Important","Most important","Most important","Most important","Moderately Important","Least Important"
10767176517,"Most important","Moderately Important","Moderately Important","Most important","Most important","Most important","Moderately Important",""
10760373939,"Least Important","Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Most important",""
10758288741,"Moderately Important","Moderately Important","Moderately Important","Most important","Most important","Moderately Important","Moderately Important",""
10719755952,"Moderately Important","Moderately Important","Moderately Important","Least Important","Most important","Most important","Most important","Moderately Important"
10716623034,"Least Important","Most important","Least Important","Most important","Most important","Least Important","Least Important","Least Important"
10699810522,"Moderately Important","Most important","Least Important","Moderately Important","Most important","Moderately Important","Least Important",""
10671009796,"Least Important","Most important","","","","","",""
