"response","count","percent_responded"
"1/4 ounce (~7 grams)",18,19.78
"2-3 grams",16,17.58
"15 grams to 1 ounce (~28 grams)",12,13.19
"8 grams to 1/2 ounce (~14 grams)",12,13.19
"4-6 grams",9,9.89
"1  gram",8,8.79
"More than 1 ounce",6,6.59
"1/4 gram or less",5,5.49
"1/2 gram",2,2.2
"I don't know how much I use per week",2,2.2
"None",1,1.1
