"response","count","percent_responded"
".5 mL or less",21,47.73
"1 mL",6,13.64
"3.1 - 6 mL",5,11.36
"1.1 -3 mL",4,9.09
"6.1 - 8 mL",4,9.09
"14.1 mL or more",3,6.82
"8.1- 14 mL",1,2.27
