"response","count","percent_responded"
"MA",172,71.07
"CA",13,5.37
"WA",6,2.48
"ME",5,2.07
"AZ",4,1.65
"FL",4,1.65
"IL",4,1.65
"MI",4,1.65
"ND",3,1.24
"NY",3,1.24
"OR",3,1.24
"MD",2,0.83
"NH",2,0.83
"NM",2,0.83
"OH",2,0.83
"PA",2,0.83
"VT",2,0.83
"AK",1,0.41
"CO",1,0.41
"CT",1,0.41
"MT",1,0.41
"NC",1,0.41
"OK",1,0.41
"RI",1,0.41
"SC",1,0.41
"TX",1,0.41
