"response","count","percent_responded"
"1  gram",6,23.08
"1/2 gram",5,19.23
"1/4 gram or less",5,19.23
"2-3 grams",4,15.38
"1/4 ounce (~7 grams)",1,3.85
"15 grams to 1 ounce (~28 grams)",1,3.85
"4-6 grams",1,3.85
"8 grams to 1/2 ounce (~14 grams)",1,3.85
"I don't know how much I use per week",1,3.85
"None",1,3.85
