"response","count","percent_responded"
"1/4 gram or less",6,30
"2-3 grams",5,25
"1  gram",4,20
"15 grams to 1 ounce (~28 grams)",1,5
"4-6 grams",1,5
"8 grams to 1/2 ounce (~14 grams)",1,5
"More than 1 ounce",1,5
"None",1,5
