"response","count","percent_responded"
"THC Content",148,23.16
"Cost/Price",134,20.97
"Quality",105,16.43
"CBD Content",90,14.08
"Format (flower, vape, edibles, etc)",53,8.29
"Favorite Strain",50,7.82
"Other cannabinoids and terpenes",40,6.26
"THCa",13,2.03
"CBDa",6,0.94
