"response","count","percent_responded"
"Sativa",6,3.02
"Blue dream",3,1.51
"Girl Scout Cookies",3,1.51
"Green Crack",3,1.51
"Kush",3,1.51
"?",2,1.01
"ACDC",2,1.01
"Blue Dream",2,1.01
"Gelato",2,1.01
"Gorilla glue",2,1.01
"Gorilla Glue",2,1.01
"Gorilla Glue #4",2,1.01
"Grape God",2,1.01
"GSC",2,1.01
"Indica",2,1.01
"OG Kush",2,1.01
"Skywalker OG",2,1.01
"Sour Diesel",2,1.01
"Tangie",2,1.01
"1:01",1,0.5
"3 Chem",1,0.5
"3 Chems",1,0.5
"3 Gorillas ",1,0.5
"50/50",1,0.5
"99 Cindrella",1,0.5
"About cannabinoid and terpenes",1,0.5
"Acapulco Gold",1,0.5
"Ace of Spades",1,0.5
"Ak47",1,0.5
"Albert Walker",1,0.5
"all seem the same",1,0.5
"any indica",1,0.5
"Any indica",1,0.5
"Berry Gelato",1,0.5
"Big Bud",1,0.5
"Bio diesel ",1,0.5
"Biscotti Kush",1,0.5
"Black mamba",1,0.5
"Black triangle kush",1,0.5
"Blissful Wizard",1,0.5
"blue dream",1,0.5
"Blue Dream ",1,0.5
"blueberry",1,0.5
"Blueberry pie",1,0.5
"Bruce Banner",1,0.5
"Bruce Banner ",1,0.5
"Bruce Banner 4",1,0.5
"Bubba Kush",1,0.5
"Bullfighter",1,0.5
"CBD and 1-1 ",1,0.5
"CBD indica hybrid",1,0.5
"CBD Yummy",1,0.5
"Cheese",1,0.5
"Cheesecake ",1,0.5
"CHOCOLOPE",1,0.5
"Chuck og",1,0.5
"Chuck OG",1,0.5
"Citrique ",1,0.5
"Citrix",1,0.5
"cookie pebbles",1,0.5
"Cookies n cream",1,0.5
"Cornbread",1,0.5
"CSC",1,0.5
"dancehall",1,0.5
"Doesnt matter",1,0.5
"durban poison",1,0.5
"Dutch dragon",1,0.5
"Flo",1,0.5
"Full THC for high pain",1,0.5
"Gdp",1,0.5
"geleto",1,0.5
"gemma",1,0.5
"Gg",1,0.5
"GG",1,0.5
"GG 4",1,0.5
"GG#4",1,0.5
"Girl scout",1,0.5
"Gods gift",1,0.5
"Gods Lemon Skunk",1,0.5
"Gorilla glue #4",1,0.5
"Gorrila glue",1,0.5
"grand daddy purp",1,0.5
"Grand daddy purple",1,0.5
"Grand daddy Purple",1,0.5
"Granddaddy Purp",1,0.5
"Hindu Kush",1,0.5
"hybrid/indaca",1,0.5
"Ilera Shine",1,0.5
"INDICA",1,0.5
"Jack herer",1,0.5
"Jack Herrer",1,0.5
"Jack Herrera ",1,0.5
"Jacksons jambo",1,0.5
"Jilly bean ",1,0.5
"Jillybean",1,0.5
"just learning about cbd",1,0.5
"Killer queen",1,0.5
"Las vegas bubba kush ",1,0.5
"Lemon haze",1,0.5
"lemon jeffrey",1,0.5
"Lemon jeffrey",1,0.5
"Lemon Meringue",1,0.5
"Lemon meringue ",1,0.5
"Lemon skunk",1,0.5
"Lemonchello",1,0.5
"lower THC strains",1,0.5
"Mandarin Dreams",1,0.5
"Mandarin Orange Chicken",1,0.5
"Mango Kush",1,0.5
"Master Kush",1,0.5
"Master lemon kush",1,0.5
"Medussa",1,0.5
"melodious funk x jack",1,0.5
"Meltdown",1,0.5
"Mob ",1,0.5
"moonshine haze",1,0.5
"Moonshine Haze",1,0.5
"N. Lights",1,0.5
"Na",1,0.5
"Not sure",1,0.5
"Not sure what’s in my tincture ",1,0.5
"Og kush",1,0.5
"Pennywise",1,0.5
"Pineapple Chunk",1,0.5
"Pineapple Express",1,0.5
"Pure CBD Oil with Hemp Seed Oil",1,0.5
"purple chem",1,0.5
"Purple Chem",1,0.5
"Purple eater",1,0.5
"Purple Haze",1,0.5
"Querkle",1,0.5
"rasberry kush",1,0.5
"Raspberry Cough",1,0.5
"Sage 21",1,0.5
"Scotts o.g.",1,0.5
"See above",1,0.5
"Skunk",1,0.5
"Smoking flower Indica",1,0.5
"Sour",1,0.5
"sour diesel",1,0.5
"Sour Diesel ",1,0.5
"Sour purple desle",1,0.5
"Star killer",1,0.5
"Stavia",1,0.5
"Sugar Black Rose",1,0.5
"Super Lemon Haze",1,0.5
"Swamp Thing",1,0.5
"Sweat Tooth",1,0.5
"Sweet Island Skunk (low pain/mood lifter)",1,0.5
"sweet tooth ",1,0.5
"Tangerine Kush",1,0.5
"Tangie ",1,0.5
"Tangie 2:1",1,0.5
"THC",1,0.5
"THC oil ( received in capsules)",1,0.5
"The hog",1,0.5
"the Wife",1,0.5
"train wreck",1,0.5
"Train wreck /// pain relief",1,0.5
"Trainwreck",1,0.5
"Tsunami trainwreck ",1,0.5
"unknown",1,0.5
"Unknown",1,0.5
"Walker Kush",1,0.5
"Watermelon fruit drops",1,0.5
"Wedding cake",1,0.5
"Wedding Cake ",1,0.5
"White rhino",1,0.5
"White Rhino",1,0.5
"White Widow",1,0.5
"White widow ",1,0.5
"WhiteRhino x Bubba",1,0.5
