"response","count","percent_responded"
"Less than 1/4 of a vape cartridge",215,43.35
"Between 1/4 and a 1/2 of a vape cartridge",95,19.15
"1/2 - 1 vape cartridge",70,14.11
"1 vape cartridge",52,10.48
"1.5 - 2 vape cartridges",23,4.64
"1 - 1.5 vape cartridges",22,4.44
"More than 2 vape cartridges",19,3.83
