"response","count","percent_responded"
"1  gram",20,36.36
"1/4 gram or less",11,20
"1/2 gram",8,14.55
"2-3 grams",8,14.55
"15 grams to 1 ounce (~28 grams)",2,3.64
"4-6 grams",2,3.64
"None",2,3.64
"I don't know how much I use per week",1,1.82
"More than 1 ounce",1,1.82
