"response","count","percent_responded"
"1/4 ounce (~7 grams)",22,20.18
"4-6 grams",18,16.51
"2-3 grams",17,15.6
"8 grams to 1/2 ounce (~14 grams)",13,11.93
"1/4 gram or less",11,10.09
"1  gram",9,8.26
"1/2 gram",5,4.59
"More than 1 ounce",5,4.59
"I don't know how much I use per week",4,3.67
"15 grams to 1 ounce (~28 grams)",3,2.75
"None",2,1.83
