"response","count","percent_responded"
"2-3 grams",10,24.39
"8 grams to 1/2 ounce (~14 grams)",7,17.07
"4-6 grams",6,14.63
"1/4 gram or less",5,12.2
"1/4 ounce (~7 grams)",3,7.32
"15 grams to 1 ounce (~28 grams)",3,7.32
"1  gram",3,7.32
"I don't know how much I use per week",3,7.32
"1/2 gram",1,2.44
