"response","count","percent_responded"
"MA",119,78.81
"FL",5,3.31
"ME",4,2.65
"OR",3,1.99
"CA",2,1.32
"CT",2,1.32
"MD",2,1.32
"NH",2,1.32
"NY",2,1.32
"AL",1,0.66
"CO",1,0.66
"IL",1,0.66
"NV",1,0.66
"OH",1,0.66
"OK",1,0.66
"TN",1,0.66
"VA",1,0.66
"VT",1,0.66
"WA",1,0.66
