"response","count","percent_responded"
".5 grams or less",134,46.21
"1 gram",78,26.9
"2-3 grams",42,14.48
"4-6 grams",20,6.9
"1/4 ounce (~7 grams)",10,3.45
"8 grams -1/2 ounce (~ 14 grams)",5,1.72
"15 grams - 1 ounce (~28 grams)",1,0.34
