"response","count","percent_responded"
"THC Content",391,30.26
"Quality",300,23.22
"CBD Content",150,11.61
"Format (flower, vape, edibles, etc)",147,11.38
"Cost/Price",137,10.6
"Favorite Strain",92,7.12
"Other cannabinoids and terpenes",43,3.33
"THCa",27,2.09
"CBDa",5,0.39
