"response","count","percent_responded"
"Cost/Price",53,22.27
"Quality",48,20.17
"THC Content",34,14.29
"Other cannabinoids and terpenes",29,12.18
"Format (flower, vape, edibles, etc)",25,10.5
"CBD Content",24,10.08
"Favorite Strain",18,7.56
"THCa",7,2.94
