"response","count","percent_responded"
"3 Gorillas ",1,0.13
"3D-6",1,0.13
"4 pack mini ",1,0.13
"99 Cindrella",1,0.13
"About cannabinoid and terpenes",1,0.13
"AC/DC",1,0.13
"AC/DC ",1,0.13
"ACDC",1,0.13
"Afgan Kush",1,0.13
"Agent orange ",1,0.13
"AK-48",1,0.13
"Albert Walker",1,0.13
"all seem the same",1,0.13
"any hybrid",1,0.13
"any indica",1,0.13
"Any indica",1,0.13
"Ba ba kush",1,0.13
"Bakerstreet(Hindu Kush)",1,0.13
"Banana OG",1,0.13
"Banana split",1,0.13
"Banana split ",1,0.13
"Big City Lights",1,0.13
"Bio diesel",1,0.13
"Bio diesel ",1,0.13
"Birthday cake",1,0.13
"Biscotti Kush",1,0.13
"Black D.O.G.",1,0.13
"Black mamba",1,0.13
"Black triangle kush",1,0.13
"Blissful Wizard",1,0.13
"Blue Cheese",1,0.13
"Blue cheese ",1,0.13
"Blue Cookies",1,0.13
"blue dream",1,0.13
"Blue dream ",1,0.13
"Blue dreams",1,0.13
"blueberry",1,0.13
"Blueberry Cobbler CBD",1,0.13
"blueberry cookies",1,0.13
"Blueberry Haze",1,0.13
"blueberry kush",1,0.13
"Blueberry pie",1,0.13
"Blur Cheese",1,0.13
"Bootylicious ",1,0.13
"Brownie scout",1,0.13
"Bruce Banner ",1,0.13
"Bruce Banner 4",1,0.13
"Bruce Danner",1,0.13
"Brucebanner",1,0.13
"Bubba Kush",1,0.13
"Bubba Kush (Indica)",1,0.13
"Bubba Kush Bk Indica",1,0.13
"Bubba x C99",1,0.13
"bubbak",1,0.13
"Bubble gum",1,0.13
"Buddah's Sister",1,0.13
"Buddah sister",1,0.13
"Buddah’s Sister",1,0.13
"Buddahs sister",1,0.13
"Buddha's Sisters",1,0.13
"Buddha’s sister",1,0.13
"Calm",1,0.13
"Cambodia",1,0.13
"Can't tell much difference",1,0.13
"Canatonic",1,0.13
"Candy Jack",1,0.13
"CBD 4:1",1,0.13
"CBD and 1-1 ",1,0.13
"CBD indica hybrid",1,0.13
"CBD OG Kush ",1,0.13
"CBD Punch",1,0.13
"CBD Yummy",1,0.13
"Cheesecake ",1,0.13
"Chem blends",1,0.13
"Chem Dawg",1,0.13
"Chem dawg ",1,0.13
"chem dawg/cheese",1,0.13
"chem dog",1,0.13
"Chemdawg",1,0.13
"CHEMDAWG",1,0.13
"chemdog",1,0.13
"Chemdog ",1,0.13
"chocolate oranges",1,0.13
"CHOCOLOPE",1,0.13
"Chuck OG",1,0.13
"cindy 99",1,0.13
"Cinex",1,0.13
"Citrique ",1,0.13
"Citrix ",1,0.13
"Clean man",1,0.13
"Clementine ",1,0.13
"Clemintine",1,0.13
"cookie pebbles",1,0.13
"Cookie Pebbles ",1,0.13
"Cookies and cream ",1,0.13
"Cosmic glue",1,0.13
"Critical + 2.0",1,0.13
"critical Mass",1,0.13
"critical mass cbd",1,0.13
"CSC",1,0.13
"cush",1,0.13
"Dawg Biscuit",1,0.13
"Dead Head ",1,0.13
"Deadhead OG",1,0.13
"Deep Chunkolate",1,0.13
"Do-Si-Do",1,0.13
"Do-Si-Dos",1,0.13
"Do So Do #22",1,0.13
"Doc holliday",1,0.13
"Doctor CBD",1,0.13
"Doesnt matter",1,0.13
"don't know",1,0.13
"don't know ",1,0.13
"Don’t know",1,0.13
"Dont",1,0.13
"dont track",1,0.13
"Dosido #22",1,0.13
"Double Black Domina",1,0.13
"Double Black Domina ",1,0.13
"Double stuff",1,0.13
"Double Stuffed",1,0.13
"Double tangie banana",1,0.13
"Dourban poison",1,0.13
"Durban poison ",1,0.13
"durbin poison",1,0.13
"Dutch dragon",1,0.13
"Face wreck",1,0.13
"Facewreak",1,0.13
"flo",1,0.13
"Flo OG",1,0.13
"float",1,0.13
"Franken Berry by Strong Medz",1,0.13
"French toast",1,0.13
"Fruity pebble",1,0.13
"Full THC for high pain",1,0.13
"Garlic Grove",1,0.13
"Gauava D",1,0.13
"Gdp",1,0.13
"Gelato #33",1,0.13
"geleto",1,0.13
"gemma",1,0.13
"Gg #4",1,0.13
"GG #6",1,0.13
"Ggg",1,0.13
"Ghost Train",1,0.13
"Ghost train haze",1,0.13
"Girl scout",1,0.13
"Girl scout cookie",1,0.13
"Girl scout cookie ",1,0.13
"Girl Scout Cookie ",1,0.13
"girls scout cookies",1,0.13
"Glass Slipper",1,0.13
"Glue",1,0.13
"God's Gift",1,0.13
"Gods gift",1,0.13
"golden Banana",1,0.13
"Golden Goat ",1,0.13
"Golden lemon",1,0.13
"golden lemons",1,0.13
"Golden pineapple",1,0.13
"good",1,0.13
"gorilla glue",1,0.13
"gorilla glue #4",1,0.13
"gorilla glue 4",1,0.13
"Gorilla Glue 4",1,0.13
"gorilla goo",1,0.13
"Gorilla Wreck ",1,0.13
"gorrilla glue",1,0.13
"Grand daddy purple",1,0.13
"Grand Daddy Purple",1,0.13
"Grand daddy purple ",1,0.13
"grandadddy purp",1,0.13
"Grandaddy purp",1,0.13
"Grandaddy purple",1,0.13
"granddaddy purple",1,0.13
"Granddaddy purple kush",1,0.13
"Grandpa's Breath",1,0.13
"Grape crush",1,0.13
"Grape god",1,0.13
"grape street",1,0.13
"Grapefruit",1,0.13
"Grateful Breath",1,0.13
"Guptilla",1,0.13
"Harle",1,0.13
"Hashplant",1,0.13
"Hawaiian spice",1,0.13
"Hazel",1,0.13
"headband",1,0.13
"Headband",1,0.13
"Heavenly Haze",1,0.13
"Hemlock",1,0.13
"High CBD OG Kush",1,0.13
"High THC, low CBD",1,0.13
"Highway Man",1,0.13
"Hindu kush",1,0.13
"Hindu Kush",1,0.13
"Humbolt Country",1,0.13
"Hurkle ",1,0.13
"hybrid - sativa dominant",1,0.13
"Hybrid sativa dominate",1,0.13
"hybrid/indaca",1,0.13
"Hybrids",1,0.13
"hydropothicary thc elixer spray",1,0.13
"I don't have a preference",1,0.13
"I have not been provided an option to even choose",1,0.13
"Ilera Shine",1,0.13
"incense haze",1,0.13
"indica",1,0.13
"Indica Chronic Thunder",1,0.13
"Indicus hybrid",1,0.13
"Jack Frost ",1,0.13
"Jack herer ",1,0.13
"Jack herier ",1,0.13
"Jack white lotus",1,0.13
"Jacksons jambo",1,0.13
"Jilly Bean",1,0.13
"Jilly bean ",1,0.13
"just learning about cbd",1,0.13
"Kilamanjo",1,0.13
"king kong",1,0.13
"Kt dawg",1,0.13
"Kush ",1,0.13
"las vegas buba kush",1,0.13
"Laura Winslow ",1,0.13
"Lavendar Clemintine",1,0.13
"Lavender jones ",1,0.13
"Lee roy",1,0.13
"lemon",1,0.13
"Lemon cello",1,0.13
"lemon diesel",1,0.13
"Lemon haze",1,0.13
"Lemon jeffery ",1,0.13
"Lemon Jeffery ",1,0.13
"Lemon jeffrey",1,0.13
"Lemon Jefrey",1,0.13
"Lemon kush",1,0.13
"Lemon Maringe ",1,0.13
"Lemon Merigune",1,0.13
"Lemon Meringue",1,0.13
"Lemon Meringue ",1,0.13
"Lemon Meringue (sativa)",1,0.13
"lemon skunk",1,0.13
"Lemon skunk",1,0.13
"Lemon skunk ",1,0.13
"Lemon Squeeze",1,0.13
"Lemonchello",1,0.13
"liberty haze",1,0.13
"Longs Peak Blue",1,0.13
"Louie",1,0.13
"lower THC strains",1,0.13
"Magic Beans ;-) ",1,0.13
"Mandarin Orange Chicken",1,0.13
"Mandrin dream",1,0.13
"Mango Kush",1,0.13
"Mangolicious",1,0.13
"Master Kush ",1,0.13
"Master lemon kush",1,0.13
"Me clea n",1,0.13
"Medussa",1,0.13
"Melodious Funk x Jack",1,0.13
"Meltdown",1,0.13
"Mendo Breath",1,0.13
"Mickey Kush",1,0.13
"mimosa",1,0.13
"Mimosa",1,0.13
"MIMOSA",1,0.13
"mimosa ",1,0.13
"Mob ",1,0.13
"montenuska thunderfuck",1,0.13
"moonshine haze",1,0.13
"Moonshine Haze",1,0.13
"Mother of Berries ",1,0.13
"Mother Theresa (Indica with high CBD)",1,0.13
"Mountain Berry ",1,0.13
"Mt.tom",1,0.13
"N. Lights",1,0.13
"N/a",1,0.13
"na",1,0.13
"night nurse",1,0.13
"Night Nurse",1,0.13
"Night Nurse ",1,0.13
"No preference",1,0.13
"Nom Nom",1,0.13
"none",1,0.13
"None ",1,0.13
"Northern lights",1,0.13
"NORTHERN LIGHTS",1,0.13
"Not sure",1,0.13
"Not sure ",1,0.13
"O R Kush",1,0.13
"Of",1,0.13
"OG 99",1,0.13
"OG Kush ",1,0.13
"Oh kush",1,0.13
"Oil",1,0.13
"Orange Zkittles ",1,0.13
"Panama Red",1,0.13
"Pangea",1,0.13
"Peach puree",1,0.13
"Peach Puree",1,0.13
"Peak",1,0.13
"Pennywise",1,0.13
"Phantom cookies",1,0.13
"Pineapple Chunk",1,0.13
"Pineapple Trainwreck",1,0.13
"Platinum Girscout ",1,0.13
"Platinum Wreck",1,0.13
"Pot of Gold",1,0.13
"Pre 98 Bubba Kush",1,0.13
"Princess",1,0.13
"Pure CBD Oil with Hemp Seed Oil",1,0.13
"Pure Indica",1,0.13
"purple chem",1,0.13
"Purple Chem",1,0.13
"Purple Diesel",1,0.13
"Purple eater",1,0.13
"Purple Eclipse ",1,0.13
"Purple haze",1,0.13
"Purple haze ",1,0.13
"purple kush",1,0.13
"Purple Kush",1,0.13
"Purple og",1,0.13
"Purple train wreck",1,0.13
"Purple Trainwreck",1,0.13
"queen",1,0.13
"Querkle",1,0.13
"Querkle (Indica dominant)",1,0.13
"rasberry kush",1,0.13
"Raspberry Cough",1,0.13
"redline",1,0.13
"Road kill skunk ",1,0.13
"Royal Kush",1,0.13
"Rugburn OG",1,0.13
"Sage 21",1,0.13
"sapphire",1,0.13
"Sapphire kush ",1,0.13
"SATIVA",1,0.13
"sativa dominant hybrid",1,0.13
"Sativas",1,0.13
"Scooby snacks",1,0.13
"Scotts o.g.",1,0.13
"See above",1,0.13
"Silver Mountain ",1,0.13
"Sirius Black",1,0.13
"Skunk",1,0.13
"Skywalker",1,0.13
"Skywalker OG",1,0.13
"Skywalker og ",1,0.13
"Smoke",1,0.13
"Snazzleberry #3",1,0.13
"so this ",1,0.13
"Sour",1,0.13
"Sour Bannana Sherbert",1,0.13
"Sour cookies ",1,0.13
"sour diesel",1,0.13
"Sour Diesel ",1,0.13
"Sour disel",1,0.13
"Sour purple desle",1,0.13
"Space queen",1,0.13
"Spur diesel",1,0.13
"Star cookie",1,0.13
"Star Cookie #11",1,0.13
"Star dawg",1,0.13
"Star Killer",1,0.13
"Stardawg",1,0.13
"Starkiller",1,0.13
"Strawberry banana",1,0.13
"Strawberry fields",1,0.13
"Strawberry haze",1,0.13
"Strawberry pebbles",1,0.13
"Strawberry Pebbles ",1,0.13
"Sunset Sherbert",1,0.13
"Sunset sherbet",1,0.13
"sunshine daydream",1,0.13
"Super Lemon Haze",1,0.13
"Super Lemon Haze ",1,0.13
"Super Silver Haze",1,0.13
"Super Skunk",1,0.13
"Swamp thing",1,0.13
"Swamp Thing",1,0.13
"Sweat Tooth",1,0.13
"Sweet Island Skunk (low pain/mood lifter)",1,0.13
"Sweet Skunk Jack",1,0.13
"Sweet Tooth",1,0.13
"sweet tooth ",1,0.13
"SweetTooth",1,0.13
"Tangerine ",1,0.13
"Tangerine Kush",1,0.13
"Tangi",1,0.13
"They are all nasty",1,0.13
"Ting",1,0.13
"train wreck",1,0.13
"Train wreck /// pain relief",1,0.13
"Tres sister",1,0.13
"Tri wifi",1,0.13
"unknown",1,0.13
"Unknown",1,0.13
"Unknown n/a",1,0.13
"Very small amount of TCH",1,0.13
"Vyb Boost",1,0.13
"VYB Boost",1,0.13
"VYB Float",1,0.13
"Walker Kush",1,0.13
"wedding cake",1,0.13
"White Cindy",1,0.13
"White Lotus",1,0.13
"White Rhino",1,0.13
"White walker",1,0.13
"white widow",1,0.13
"Willie Nelson ",1,0.13
"XJ 13",1,0.13
"xj13",1,0.13
"XJ13",1,0.13
"Zkittlez ",1,0.13
