"response","count","percent_responded"
"THC Content",92,34.2
"Quality",72,26.77
"Cost/Price",29,10.78
"Format (flower, vape, edibles, etc)",29,10.78
"CBD Content",24,8.92
"Favorite Strain",14,5.2
"Other cannabinoids and terpenes",4,1.49
"THCa",4,1.49
"CBDa",1,0.37
