"response","count","percent_responded"
"1/4 ounce (~7 grams)",20,21.05
"2-3 grams",15,15.79
"8 grams to 1/2 ounce (~14 grams)",13,13.68
"4-6 grams",12,12.63
"1/4 gram or less",8,8.42
"15 grams to 1 ounce (~28 grams)",8,8.42
"1  gram",8,8.42
"More than 1 ounce",6,6.32
"1/2 gram",2,2.11
"I don't know how much I use per week",2,2.11
"None",1,1.05
