"response","count","percent_responded"
"Quality",29,20.57
"THC Content",28,19.86
"Cost/Price",27,19.15
"CBD Content",19,13.48
"Format (flower, vape, edibles, etc)",13,9.22
"Favorite Strain",10,7.09
"Other cannabinoids and terpenes",6,4.26
"THCa",5,3.55
"CBDa",4,2.84
