"response","count","percent_responded"
"Cost/Price",42,30.43
"Favorite Strain",23,16.67
"Quality",22,15.94
"Format (flower, vape, edibles, etc)",18,13.04
"THC Content",12,8.7
"Other cannabinoids and terpenes",9,6.52
"CBD Content",8,5.8
"CBDa",2,1.45
"THCa",2,1.45
